"tail.node"	"head.node"	"capacity..veh.h."	"length..miles."	"fftt.min."	"Power"	"B"	"Flow"	"speed.limit..mph."	"toll..cents."	"link.type"	"X"
254	7141	99999	0	0.9471	3.6	0.9	0	0	0	1	";"
254	40502	99999	0	1.30416	3.6	0.9	0	0	0	1	";"
255	40498	99999	0	0.5493	3.6	0.9	0	0	0	1	";"
256	34421	99999	0	1.23436	3.6	0.9	0	0	0	1	";"
257	7336	99999	0	0.596	3.6	0.9	0	0	0	1	";"
258	7615	99999	0	0.25914	3.6	0.9	0	0	0	1	";"
258	34513	99999	0	0.65961	3.6	0.9	0	0	0	1	";"
259	7621	99999	0	0.35069	3.6	0.9	0	0	0	1	";"
260	34396	99999	0	0.60312	3.6	0.9	0	0	0	1	";"
261	31176	99999	0	0.61477	3.6	0.9	0	0	0	1	";"
262	7626	99999	0	0.22308	3.6	0.9	0	0	0	1	";"
263	31581	99999	0	0.33173	3.6	0.9	0	0	0	1	";"
264	31176	99999	0	0.53708	3.6	0.9	0	0	0	1	";"
265	7627	99999	0	0.21866	3.6	0.9	0	0	0	1	";"
266	7650	99999	0	0.06314	3.6	0.9	0	0	0	1	";"
267	54366	99999	0	0.62349	3.6	0.9	0	0	0	1	";"
268	31399	99999	0	1.10439	3.6	0.9	0	0	0	1	";"
269	6837	99999	0	0.24851	3.6	0.9	0	0	0	1	";"
270	31334	99999	0	0.46557	3.6	0.9	0	0	0	1	";"
271	40695	99999	0	0.77106	3.6	0.9	0	0	0	1	";"
272	40696	99999	0	0.48852	3.6	0.9	0	0	0	1	";"
273	54363	99999	0	0.39144	3.6	0.9	0	0	0	1	";"
274	31553	99999	0	0.74951	3.6	0.9	0	0	0	1	";"
274	31580	99999	0	0.48274	3.6	0.9	0	0	0	1	";"
275	31553	99999	0	0.68786	3.6	0.9	0	0	0	1	";"
275	31566	99999	0	0.68393	3.6	0.9	0	0	0	1	";"
276	7277	99999	0	0.72064	3.6	0.9	0	0	0	1	";"
277	31565	99999	0	1.14042	3.6	0.9	0	0	0	1	";"
277	40523	99999	0	0.11914	3.6	0.9	0	0	0	1	";"
278	7277	99999	0	0.57443	3.6	0.9	0	0	0	1	";"
279	31391	99999	0	0.26805	3.6	0.9	0	0	0	1	";"
279	31397	99999	0	0.87148	3.6	0.9	0	0	0	1	";"
280	31391	99999	0	0.31796	3.6	0.9	0	0	0	1	";"
281	40694	99999	0	0.851	3.6	0.9	0	0	0	1	";"
282	31389	99999	0	0.4735	3.6	0.9	0	0	0	1	";"
283	7279	99999	0	0.43158	3.6	0.9	0	0	0	1	";"
283	31177	99999	0	0.43157	3.6	0.9	0	0	0	1	";"
284	19118	99999	0	0.42752	3.6	0.9	0	0	0	1	";"
285	25746	99999	0	1.12463	3.6	0.9	0	0	0	1	";"
285	54694	99999	0	3.27028	3.6	0.9	0	0	0	1	";"
286	25699	99999	0	4.17355	3.6	0.9	0	0	0	1	";"
286	25769	99999	0	2.31965	3.6	0.9	0	0	0	1	";"
287	25770	99999	0	2.60289	3.6	0.9	0	0	0	1	";"
287	25789	99999	0	4.64075	3.6	0.9	0	0	0	1	";"
287	54696	99999	0	2.3059	3.6	0.9	0	0	0	1	";"
288	25794	99999	0	4.41139	3.6	0.9	0	0	0	1	";"
288	54695	99999	0	1.20631	3.6	0.9	0	0	0	1	";"
289	25774	99999	0	2.35877	3.6	0.9	0	0	0	1	";"
289	25787	99999	0	4.54032	3.6	0.9	0	0	0	1	";"
290	40273	99999	0	1.01027	3.6	0.9	0	0	0	1	";"
291	40272	99999	0	5.24977	3.6	0.9	0	0	0	1	";"
291	40273	99999	0	2.50307	3.6	0.9	0	0	0	1	";"
292	25819	99999	0	2.05208	3.6	0.9	0	0	0	1	";"
292	40275	99999	0	1.82034	3.6	0.9	0	0	0	1	";"
293	26332	99999	0	2.13197	3.6	0.9	0	0	0	1	";"
293	26335	99999	0	1.93976	3.6	0.9	0	0	0	1	";"
294	26330	99999	0	2.21991	3.6	0.9	0	0	0	1	";"
295	40274	99999	0	2.30693	3.6	0.9	0	0	0	1	";"
296	40269	99999	0	4.22576	3.6	0.9	0	0	0	1	";"
296	40274	99999	0	3.12568	3.6	0.9	0	0	0	1	";"
297	40269	99999	0	1.51488	3.6	0.9	0	0	0	1	";"
298	40271	99999	0	2.9818	3.6	0.9	0	0	0	1	";"
299	25776	99999	0	0.69347	3.6	0.9	0	0	0	1	";"
300	25755	99999	0	1.8387	3.6	0.9	0	0	0	1	";"
301	25728	99999	0	2.40183	3.6	0.9	0	0	0	1	";"
302	25728	99999	0	1.91747	3.6	0.9	0	0	0	1	";"
303	25761	99999	0	2.90735	3.6	0.9	0	0	0	1	";"
303	25767	99999	0	3.5456	3.6	0.9	0	0	0	1	";"
303	54733	99999	0	2.01172	3.6	0.9	0	0	0	1	";"
304	25747	99999	0	2.55285	3.6	0.9	0	0	0	1	";"
304	25776	99999	0	3.3548	3.6	0.9	0	0	0	1	";"
305	25747	99999	0	3.47948	3.6	0.9	0	0	0	1	";"
306	25759	99999	0	3.06135	3.6	0.9	0	0	0	1	";"
306	40260	99999	0	2.6969	3.6	0.9	0	0	0	1	";"
307	40260	99999	0	1.88432	3.6	0.9	0	0	0	1	";"
308	25648	99999	0	0.81883	3.6	0.9	0	0	0	1	";"
309	25575	99999	0	1.8117	3.6	0.9	0	0	0	1	";"
310	40265	99999	0	1.79221	3.6	0.9	0	0	0	1	";"
311	25640	99999	0	2.65975	3.6	0.9	0	0	0	1	";"
312	25630	99999	0	1.27886	3.6	0.9	0	0	0	1	";"
313	25626	99999	0	1.99508	3.6	0.9	0	0	0	1	";"
313	25630	99999	0	2.91289	3.6	0.9	0	0	0	1	";"
314	25629	99999	0	1.7286	3.6	0.9	0	0	0	1	";"
314	54709	99999	0	3.86601	3.6	0.9	0	0	0	1	";"
315	25675	99999	0	0.57322	3.6	0.9	0	0	0	1	";"
316	25684	99999	0	1.24591	3.6	0.9	0	0	0	1	";"
317	40263	99999	0	1.6592	3.6	0.9	0	0	0	1	";"
318	25323	99999	0	2.76339	3.6	0.9	0	0	0	1	";"
318	26288	99999	0	4.76027	3.6	0.9	0	0	0	1	";"
319	25775	99999	0	2.20674	3.6	0.9	0	0	0	1	";"
319	26292	99999	0	4.43789	3.6	0.9	0	0	0	1	";"
320	40267	99999	0	3.95492	3.6	0.9	0	0	0	1	";"
320	40270	99999	0	4.77778	3.6	0.9	0	0	0	1	";"
321	40267	99999	0	3.34429	3.6	0.9	0	0	0	1	";"
322	40268	99999	0	0.6755	3.6	0.9	0	0	0	1	";"
323	26291	99999	0	0.97424	3.6	0.9	0	0	0	1	";"
323	26296	99999	0	1.24245	3.6	0.9	0	0	0	1	";"
324	26309	99999	0	0.96132	3.6	0.9	0	0	0	1	";"
325	40266	99999	0	0.25522	3.6	0.9	0	0	0	1	";"
326	26375	99999	0	2.66837	3.6	0.9	0	0	0	1	";"
326	26377	99999	0	3.12637	3.6	0.9	0	0	0	1	";"
327	26380	99999	0	2.8229	3.6	0.9	0	0	0	1	";"
327	26383	99999	0	1.81978	3.6	0.9	0	0	0	1	";"
328	26048	99999	0	1.91016	3.6	0.9	0	0	0	1	";"
329	26047	99999	0	2.41981	3.6	0.9	0	0	0	1	";"
330	26047	99999	0	1.57938	3.6	0.9	0	0	0	1	";"
330	26384	99999	0	1.46034	3.6	0.9	0	0	0	1	";"
331	26317	99999	0	1.50868	3.6	0.9	0	0	0	1	";"
331	26385	99999	0	1.66044	3.6	0.9	0	0	0	1	";"
332	26310	99999	0	0.95886	3.6	0.9	0	0	0	1	";"
333	26044	99999	0	1.62394	3.6	0.9	0	0	0	1	";"
333	26318	99999	0	1.9725	3.6	0.9	0	0	0	1	";"
334	26045	99999	0	2.46426	3.6	0.9	0	0	0	1	";"
334	26156	99999	0	1.44063	3.6	0.9	0	0	0	1	";"
335	26044	99999	0	1.43825	3.6	0.9	0	0	0	1	";"
336	26315	99999	0	1.44676	3.6	0.9	0	0	0	1	";"
337	26315	99999	0	0.70208	3.6	0.9	0	0	0	1	";"
338	26301	99999	0	1.30545	3.6	0.9	0	0	0	1	";"
339	40264	99999	0	0.77819	3.6	0.9	0	0	0	1	";"
340	25692	99999	0	3.67654	3.6	0.9	0	0	0	1	";"
341	26150	99999	0	1.92401	3.6	0.9	0	0	0	1	";"
341	26155	99999	0	1.96098	3.6	0.9	0	0	0	1	";"
342	25672	99999	0	3.56202	3.6	0.9	0	0	0	1	";"
343	25672	99999	0	2.23549	3.6	0.9	0	0	0	1	";"
344	25668	99999	0	4.05807	3.6	0.9	0	0	0	1	";"
344	25670	99999	0	2.28955	3.6	0.9	0	0	0	1	";"
345	25670	99999	0	3.58974	3.6	0.9	0	0	0	1	";"
345	26152	99999	0	4.11746	3.6	0.9	0	0	0	1	";"
346	26106	99999	0	3.8901	3.6	0.9	0	0	0	1	";"
347	25320	99999	0	3.45247	3.6	0.9	0	0	0	1	";"
347	54728	99999	0	2.65926	3.6	0.9	0	0	0	1	";"
348	26148	99999	0	0.71473	3.6	0.9	0	0	0	1	";"
349	26107	99999	0	2.81538	3.6	0.9	0	0	0	1	";"
349	26113	99999	0	1.38617	3.6	0.9	0	0	0	1	";"
350	26110	99999	0	1.53605	3.6	0.9	0	0	0	1	";"
351	26110	99999	0	1.78831	3.6	0.9	0	0	0	1	";"
352	40259	99999	0	1.56596	3.6	0.9	0	0	0	1	";"
353	26205	99999	0	1.45582	3.6	0.9	0	0	0	1	";"
354	26179	99999	0	2.32311	3.6	0.9	0	0	0	1	";"
354	54808	99999	0	2.37527	3.6	0.9	0	0	0	1	";"
355	26107	99999	0	4.83269	3.6	0.9	0	0	0	1	";"
355	26179	99999	0	5.10947	3.6	0.9	0	0	0	1	";"
356	26156	99999	0	2.04795	3.6	0.9	0	0	0	1	";"
356	26201	99999	0	5.20965	3.6	0.9	0	0	0	1	";"
357	26199	99999	0	1.80478	3.6	0.9	0	0	0	1	";"
357	26200	99999	0	1.95069	3.6	0.9	0	0	0	1	";"
358	26200	99999	0	1.11049	3.6	0.9	0	0	0	1	";"
359	26223	99999	0	2.08272	3.6	0.9	0	0	0	1	";"
360	26224	99999	0	1.94476	3.6	0.9	0	0	0	1	";"
360	54807	99999	0	0.73429	3.6	0.9	0	0	0	1	";"
361	26235	99999	0	0.34998	3.6	0.9	0	0	0	1	";"
362	26220	99999	0	1.15083	3.6	0.9	0	0	0	1	";"
363	26203	99999	0	1.60218	3.6	0.9	0	0	0	1	";"
364	26245	99999	0	0.52243	3.6	0.9	0	0	0	1	";"
365	26242	99999	0	0.22769	3.6	0.9	0	0	0	1	";"
366	3383	99999	0	1.21979	3.6	0.9	0	0	0	1	";"
367	26255	99999	0	0.96047	3.6	0.9	0	0	0	1	";"
368	26048	99999	0	1.54195	3.6	0.9	0	0	0	1	";"
369	26396	99999	0	1.8337	3.6	0.9	0	0	0	1	";"
370	40262	99999	0	0.64823	3.6	0.9	0	0	0	1	";"
371	26374	99999	0	0.89058	3.6	0.9	0	0	0	1	";"
372	26399	99999	0	1.9598	3.6	0.9	0	0	0	1	";"
373	26375	99999	0	2.14295	3.6	0.9	0	0	0	1	";"
374	26371	99999	0	0.76592	3.6	0.9	0	0	0	1	";"
375	26397	99999	0	1.84165	3.6	0.9	0	0	0	1	";"
376	26065	99999	0	1.493	3.6	0.9	0	0	0	1	";"
377	26995	99999	0	0.69318	3.6	0.9	0	0	0	1	";"
378	40261	99999	0	0.18709	3.6	0.9	0	0	0	1	";"
379	26036	99999	0	0.86437	3.6	0.9	0	0	0	1	";"
379	26069	99999	0	1.7177	3.6	0.9	0	0	0	1	";"
380	26032	99999	0	1.16834	3.6	0.9	0	0	0	1	";"
381	26032	99999	0	0.86016	3.6	0.9	0	0	0	1	";"
381	26063	99999	0	0.69967	3.6	0.9	0	0	0	1	";"
382	26063	99999	0	2.29793	3.6	0.9	0	0	0	1	";"
382	26564	99999	0	2.35936	3.6	0.9	0	0	0	1	";"
383	26564	99999	0	1.78636	3.6	0.9	0	0	0	1	";"
383	26566	99999	0	1.46294	3.6	0.9	0	0	0	1	";"
384	26073	99999	0	1.57829	3.6	0.9	0	0	0	1	";"
384	26609	99999	0	1.04167	3.6	0.9	0	0	0	1	";"
385	26073	99999	0	1.70918	3.6	0.9	0	0	0	1	";"
386	26566	99999	0	1.62828	3.6	0.9	0	0	0	1	";"
386	26609	99999	0	1.59951	3.6	0.9	0	0	0	1	";"
387	26069	99999	0	1.04405	3.6	0.9	0	0	0	1	";"
388	26996	99999	0	1.71149	3.6	0.9	0	0	0	1	";"
388	27010	99999	0	0.5597	3.6	0.9	0	0	0	1	";"
389	26995	99999	0	1.35085	3.6	0.9	0	0	0	1	";"
389	27009	99999	0	1.11206	3.6	0.9	0	0	0	1	";"
390	26065	99999	0	0.67493	3.6	0.9	0	0	0	1	";"
390	27016	99999	0	1.3511	3.6	0.9	0	0	0	1	";"
391	26991	99999	0	1.42426	3.6	0.9	0	0	0	1	";"
391	27030	99999	0	1.35954	3.6	0.9	0	0	0	1	";"
392	26993	99999	0	0.9867	3.6	0.9	0	0	0	1	";"
392	54868	99999	0	1.30488	3.6	0.9	0	0	0	1	";"
393	27027	99999	0	0.92706	3.6	0.9	0	0	0	1	";"
394	27030	99999	0	1.33627	3.6	0.9	0	0	0	1	";"
395	3695	99999	0	0.85996	3.6	0.9	0	0	0	1	";"
396	40338	99999	0	0.51465	3.6	0.9	0	0	0	1	";"
397	9273	99999	0	1.00676	3.6	0.9	0	0	0	1	";"
398	9273	99999	0	0.49931	3.6	0.9	0	0	0	1	";"
399	31903	99999	0	0.62945	3.6	0.9	0	0	0	1	";"
400	31903	99999	0	0.57893	3.6	0.9	0	0	0	1	";"
401	40336	99999	0	0.27014	3.6	0.9	0	0	0	1	";"
402	31618	99999	0	0.16485	3.6	0.9	0	0	0	1	";"
403	40336	99999	0	0.63559	3.6	0.9	0	0	0	1	";"
404	19633	99999	0	0.65135	3.6	0.9	0	0	0	1	";"
404	19634	99999	0	0.88623	3.6	0.9	0	0	0	1	";"
404	40337	99999	0	0.41992	3.6	0.9	0	0	0	1	";"
405	9173	99999	0	0.62345	3.6	0.9	0	0	0	1	";"
406	31820	99999	0	0.57755	3.6	0.9	0	0	0	1	";"
407	9330	99999	0	0.91587	3.6	0.9	0	0	0	1	";"
407	31820	99999	0	0.606	3.6	0.9	0	0	0	1	";"
408	31839	99999	0	0.79107	3.6	0.9	0	0	0	1	";"
409	31662	99999	0	1.58134	3.6	0.9	0	0	0	1	";"
410	8662	99999	0	0.51925	3.6	0.9	0	0	0	1	";"
410	8747	99999	0	0.11339	3.6	0.9	0	0	0	1	";"
411	40335	99999	0	0.78838	3.6	0.9	0	0	0	1	";"
412	9077	99999	0	1.1606	3.6	0.9	0	0	0	1	";"
412	9121	99999	0	0.26198	3.6	0.9	0	0	0	1	";"
413	31831	99999	0	0.65239	3.6	0.9	0	0	0	1	";"
413	31837	99999	0	0.4242	3.6	0.9	0	0	0	1	";"
414	31829	99999	0	0.29711	3.6	0.9	0	0	0	1	";"
415	31821	99999	0	1.2021	3.6	0.9	0	0	0	1	";"
416	9330	99999	0	0.41006	3.6	0.9	0	0	0	1	";"
417	9569	99999	0	0.39181	3.6	0.9	0	0	0	1	";"
417	31803	99999	0	0.81571	3.6	0.9	0	0	0	1	";"
418	31803	99999	0	0.64134	3.6	0.9	0	0	0	1	";"
419	40314	99999	0	0.62193	3.6	0.9	0	0	0	1	";"
420	31905	99999	0	0.79436	3.6	0.9	0	0	0	1	";"
420	40314	99999	0	0.62273	3.6	0.9	0	0	0	1	";"
421	40312	99999	0	0.51553	3.6	0.9	0	0	0	1	";"
422	31905	99999	0	0.98393	3.6	0.9	0	0	0	1	";"
422	40312	99999	0	0.49876	3.6	0.9	0	0	0	1	";"
423	9696	99999	0	0.87316	3.6	0.9	0	0	0	1	";"
423	31905	99999	0	0.89513	3.6	0.9	0	0	0	1	";"
424	40313	99999	0	0.62701	3.6	0.9	0	0	0	1	";"
425	19659	99999	0	0.78183	3.6	0.9	0	0	0	1	";"
425	19660	99999	0	0.87456	3.6	0.9	0	0	0	1	";"
426	31960	99999	0	0.23325	3.6	0.9	0	0	0	1	";"
427	31960	99999	0	0.63209	3.6	0.9	0	0	0	1	";"
428	32906	99999	0	0.47712	3.6	0.9	0	0	0	1	";"
429	32906	99999	0	0.35991	3.6	0.9	0	0	0	1	";"
430	10000	99999	0	0.47816	3.6	0.9	0	0	0	1	";"
431	19630	99999	0	0.94847	3.6	0.9	0	0	0	1	";"
431	19666	99999	0	1.04117	3.6	0.9	0	0	0	1	";"
432	10033	99999	0	0.52507	3.6	0.9	0	0	0	1	";"
433	32910	99999	0	0.58616	3.6	0.9	0	0	0	1	";"
434	40317	99999	0	0.19679	3.6	0.9	0	0	0	1	";"
435	32808	99999	0	0.31089	3.6	0.9	0	0	0	1	";"
436	40315	99999	0	0.27629	3.6	0.9	0	0	0	1	";"
437	40315	99999	0	0.60573	3.6	0.9	0	0	0	1	";"
438	9744	99999	0	0.37978	3.6	0.9	0	0	0	1	";"
439	40316	99999	0	0.34146	3.6	0.9	0	0	0	1	";"
440	9744	99999	0	0.74602	3.6	0.9	0	0	0	1	";"
440	31859	99999	0	0.63993	3.6	0.9	0	0	0	1	";"
441	31874	99999	0	0.68827	3.6	0.9	0	0	0	1	";"
442	31874	99999	0	0.51351	3.6	0.9	0	0	0	1	";"
443	32856	99999	0	0.88058	3.6	0.9	0	0	0	1	";"
443	32870	99999	0	0.60096	3.6	0.9	0	0	0	1	";"
443	32876	99999	0	1.07661	3.6	0.9	0	0	0	1	";"
444	10094	99999	0	0.36168	3.6	0.9	0	0	0	1	";"
445	32786	99999	0	0.38833	3.6	0.9	0	0	0	1	";"
446	32894	99999	0	0.75928	3.6	0.9	0	0	0	1	";"
447	10095	99999	0	0.57297	3.6	0.9	0	0	0	1	";"
447	32814	99999	0	0.52201	3.6	0.9	0	0	0	1	";"
448	32857	99999	0	0.53275	3.6	0.9	0	0	0	1	";"
449	32857	99999	0	0.49199	3.6	0.9	0	0	0	1	";"
450	9743	99999	0	0.73896	3.6	0.9	0	0	0	1	";"
451	31805	99999	0	0.82881	3.6	0.9	0	0	0	1	";"
451	31842	99999	0	1.53455	3.6	0.9	0	0	0	1	";"
452	31805	99999	0	0.77779	3.6	0.9	0	0	0	1	";"
453	32822	99999	0	0.27263	3.6	0.9	0	0	0	1	";"
454	32823	99999	0	0.88335	3.6	0.9	0	0	0	1	";"
455	32841	99999	0	0.51079	3.6	0.9	0	0	0	1	";"
456	32823	99999	0	0.6236	3.6	0.9	0	0	0	1	";"
456	32845	99999	0	1.22008	3.6	0.9	0	0	0	1	";"
457	32814	99999	0	1.40394	3.6	0.9	0	0	0	1	";"
457	40333	99999	0	0.77615	3.6	0.9	0	0	0	1	";"
458	40333	99999	0	0.33401	3.6	0.9	0	0	0	1	";"
459	32878	99999	0	0.46457	3.6	0.9	0	0	0	1	";"
460	32828	99999	0	1.12436	3.6	0.9	0	0	0	1	";"
460	32845	99999	0	0.85959	3.6	0.9	0	0	0	1	";"
461	40332	99999	0	0.62945	3.6	0.9	0	0	0	1	";"
462	29861	99999	0	2.34638	3.6	0.9	0	0	0	1	";"
463	40331	99999	0	1.16843	3.6	0.9	0	0	0	1	";"
464	40331	99999	0	0.6258	3.6	0.9	0	0	0	1	";"
465	29851	99999	0	0.92008	3.6	0.9	0	0	0	1	";"
466	10020	99999	0	0.63922	3.6	0.9	0	0	0	1	";"
467	32833	99999	0	0.74439	3.6	0.9	0	0	0	1	";"
468	32833	99999	0	0.28849	3.6	0.9	0	0	0	1	";"
469	31849	99999	0	0.40237	3.6	0.9	0	0	0	1	";"
470	31841	99999	0	1.1135	3.6	0.9	0	0	0	1	";"
470	31849	99999	0	1.09152	3.6	0.9	0	0	0	1	";"
471	31798	99999	0	1.0207	3.6	0.9	0	0	0	1	";"
471	31819	99999	0	1.15758	3.6	0.9	0	0	0	1	";"
472	9244	99999	0	1.07712	3.6	0.9	0	0	0	1	";"
472	54525	99999	0	1.3618	3.6	0.9	0	0	0	1	";"
473	9160	99999	0	0.85045	3.6	0.9	0	0	0	1	";"
473	31671	99999	0	0.51862	3.6	0.9	0	0	0	1	";"
474	31671	99999	0	0.71655	3.6	0.9	0	0	0	1	";"
474	31686	99999	0	0.7446	3.6	0.9	0	0	0	1	";"
475	54528	99999	0	1.08379	3.6	0.9	0	0	0	1	";"
476	31655	99999	0	1.01123	3.6	0.9	0	0	0	1	";"
476	54528	99999	0	0.71345	3.6	0.9	0	0	0	1	";"
477	31654	99999	0	1.6085	3.6	0.9	0	0	0	1	";"
478	19313	99999	0	1.4297	3.6	0.9	0	0	0	1	";"
479	8186	99999	0	0.60509	3.6	0.9	0	0	0	1	";"
480	8540	99999	0	1.11217	3.6	0.9	0	0	0	1	";"
481	8540	99999	0	1.07688	3.6	0.9	0	0	0	1	";"
481	8650	99999	0	1.18879	3.6	0.9	0	0	0	1	";"
482	8650	99999	0	0.55978	3.6	0.9	0	0	0	1	";"
482	8798	99999	0	1.02372	3.6	0.9	0	0	0	1	";"
483	8939	99999	0	0.68904	3.6	0.9	0	0	0	1	";"
483	31678	99999	0	0.50891	3.6	0.9	0	0	0	1	";"
484	31651	99999	0	0.69001	3.6	0.9	0	0	0	1	";"
484	31678	99999	0	0.43069	3.6	0.9	0	0	0	1	";"
485	31677	99999	0	0.79153	3.6	0.9	0	0	0	1	";"
486	8939	99999	0	0.4326	3.6	0.9	0	0	0	1	";"
486	31675	99999	0	0.34527	3.6	0.9	0	0	0	1	";"
487	31674	99999	0	0.74145	3.6	0.9	0	0	0	1	";"
487	31690	99999	0	0.46189	3.6	0.9	0	0	0	1	";"
488	31672	99999	0	0.49859	3.6	0.9	0	0	0	1	";"
489	31808	99999	0	0.9315	3.6	0.9	0	0	0	1	";"
490	31810	99999	0	0.85341	3.6	0.9	0	0	0	1	";"
490	31811	99999	0	1.35154	3.6	0.9	0	0	0	1	";"
491	31811	99999	0	0.63068	3.6	0.9	0	0	0	1	";"
491	31841	99999	0	0.7131	3.6	0.9	0	0	0	1	";"
492	29873	99999	0	0.70227	3.6	0.9	0	0	0	1	";"
493	29873	99999	0	0.57612	3.6	0.9	0	0	0	1	";"
494	31807	99999	0	0.38668	3.6	0.9	0	0	0	1	";"
495	30699	99999	0	0.72509	3.6	0.9	0	0	0	1	";"
496	9200	99999	0	1.62532	3.6	0.9	0	0	0	1	";"
496	31814	99999	0	1.18457	3.6	0.9	0	0	0	1	";"
497	8833	99999	0	0.70002	3.6	0.9	0	0	0	1	";"
497	8938	99999	0	0.84378	3.6	0.9	0	0	0	1	";"
498	31658	99999	0	0.37644	3.6	0.9	0	0	0	1	";"
499	29903	99999	0	1.1636	3.6	0.9	0	0	0	1	";"
500	54541	99999	0	0.62133	3.6	0.9	0	0	0	1	";"
501	8942	99999	0	1.11877	3.6	0.9	0	0	0	1	";"
501	30619	99999	0	1.32335	3.6	0.9	0	0	0	1	";"
502	40321	99999	0	0.5767	3.6	0.9	0	0	0	1	";"
503	40321	99999	0	0.56385	3.6	0.9	0	0	0	1	";"
504	30637	99999	0	0.31183	3.6	0.9	0	0	0	1	";"
504	30671	99999	0	1.39865	3.6	0.9	0	0	0	1	";"
505	30530	99999	0	0.66375	3.6	0.9	0	0	0	1	";"
505	30679	99999	0	1.41534	3.6	0.9	0	0	0	1	";"
506	8942	99999	0	1.2379	3.6	0.9	0	0	0	1	";"
506	9200	99999	0	1.5481	3.6	0.9	0	0	0	1	";"
507	30700	99999	0	1.25231	3.6	0.9	0	0	0	1	";"
508	30694	99999	0	0.40617	3.6	0.9	0	0	0	1	";"
509	40330	99999	0	0.57936	3.6	0.9	0	0	0	1	";"
510	30665	99999	0	0.93838	3.6	0.9	0	0	0	1	";"
510	30666	99999	0	1.13617	3.6	0.9	0	0	0	1	";"
510	30685	99999	0	0.6176	3.6	0.9	0	0	0	1	";"
511	30664	99999	0	1.52159	3.6	0.9	0	0	0	1	";"
511	30712	99999	0	1.91773	3.6	0.9	0	0	0	1	";"
511	40330	99999	0	2.17978	3.6	0.9	0	0	0	1	";"
512	30669	99999	0	0.50953	3.6	0.9	0	0	0	1	";"
513	29812	99999	0	1.28318	3.6	0.9	0	0	0	1	";"
513	30712	99999	0	1.42997	3.6	0.9	0	0	0	1	";"
514	29820	99999	0	1.15157	3.6	0.9	0	0	0	1	";"
515	30709	99999	0	0.27767	3.6	0.9	0	0	0	1	";"
516	40323	99999	0	0.60838	3.6	0.9	0	0	0	1	";"
517	40323	99999	0	1.10933	3.6	0.9	0	0	0	1	";"
518	40324	99999	0	1.71137	3.6	0.9	0	0	0	1	";"
519	40322	99999	0	2.69471	3.6	0.9	0	0	0	1	";"
520	40322	99999	0	1.32965	3.6	0.9	0	0	0	1	";"
521	8381	99999	0	1.30178	3.6	0.9	0	0	0	1	";"
521	40324	99999	0	1.18825	3.6	0.9	0	0	0	1	";"
522	30620	99999	0	0.48437	3.6	0.9	0	0	0	1	";"
523	29903	99999	0	0.62737	3.6	0.9	0	0	0	1	";"
523	30619	99999	0	1.15604	3.6	0.9	0	0	0	1	";"
524	30609	99999	0	0.68368	3.6	0.9	0	0	0	1	";"
524	30627	99999	0	0.44297	3.6	0.9	0	0	0	1	";"
524	30628	99999	0	1.05458	3.6	0.9	0	0	0	1	";"
525	30609	99999	0	0.47191	3.6	0.9	0	0	0	1	";"
526	8254	99999	0	0.94762	3.6	0.9	0	0	0	1	";"
526	8381	99999	0	1.03446	3.6	0.9	0	0	0	1	";"
527	8072	99999	0	1.12629	3.6	0.9	0	0	0	1	";"
527	8263	99999	0	1.03708	3.6	0.9	0	0	0	1	";"
528	8024	99999	0	0.51809	3.6	0.9	0	0	0	1	";"
528	8072	99999	0	0.56745	3.6	0.9	0	0	0	1	";"
529	8254	99999	0	1.49567	3.6	0.9	0	0	0	1	";"
530	8015	99999	0	0.62475	3.6	0.9	0	0	0	1	";"
531	40326	99999	0	0.21593	3.6	0.9	0	0	0	1	";"
532	8043	99999	0	1.20414	3.6	0.9	0	0	0	1	";"
532	40326	99999	0	0.59851	3.6	0.9	0	0	0	1	";"
533	40327	99999	0	0.47252	3.6	0.9	0	0	0	1	";"
534	40327	99999	0	0.75027	3.6	0.9	0	0	0	1	";"
535	40329	99999	0	0.55125	3.6	0.9	0	0	0	1	";"
536	8186	99999	0	0.77906	3.6	0.9	0	0	0	1	";"
537	40328	99999	0	0.41306	3.6	0.9	0	0	0	1	";"
538	8043	99999	0	1.10577	3.6	0.9	0	0	0	1	";"
538	18322	99999	0	0.5116	3.6	0.9	0	0	0	1	";"
539	7837	99999	0	0.71584	3.6	0.9	0	0	0	1	";"
540	7837	99999	0	1.14565	3.6	0.9	0	0	0	1	";"
541	7665	99999	0	0.8766	3.6	0.9	0	0	0	1	";"
542	30449	99999	0	0.99409	3.6	0.9	0	0	0	1	";"
543	30429	99999	0	0.55981	3.6	0.9	0	0	0	1	";"
543	30436	99999	0	0.82313	3.6	0.9	0	0	0	1	";"
544	30400	99999	0	1.2015	3.6	0.9	0	0	0	1	";"
545	30433	99999	0	1.56271	3.6	0.9	0	0	0	1	";"
546	40325	99999	0	0.46087	3.6	0.9	0	0	0	1	";"
547	6475	99999	0	0.49794	3.6	0.9	0	0	0	1	";"
548	6624	99999	0	0.78708	3.6	0.9	0	0	0	1	";"
549	30257	99999	0	0.51298	3.6	0.9	0	0	0	1	";"
550	30256	99999	0	0.05059	3.6	0.9	0	0	0	1	";"
551	30228	99999	0	0.41991	3.6	0.9	0	0	0	1	";"
552	30228	99999	0	0.8116	3.6	0.9	0	0	0	1	";"
553	30403	99999	0	1.19212	3.6	0.9	0	0	0	1	";"
