"N"	"lon"	"lat"	"X"
18854	-92.955305	44.825322	";"
18855	-92.951024	44.947387	";"
18860	-92.940326	44.841298	";"
18863	-92.930485	44.951132	";"
18864	-93.507386	45.035713	";"
18865	-93.481744	45.043729	";"
18868	-93.492067	45.03435	";"
18880	-93.457394	45.0291	";"
18882	-93.461409	45.018388	";"
18883	-93.449256	45.010127	";"
18895	-93.448583	45.012401	";"
18904	-93.42074	45.031492	";"
18907	-93.49166	44.998198	";"
18908	-93.481578	44.998825	";"
18909	-93.46149	45.009433	";"
18910	-93.48171	45.011223	";"
18911	-93.47334	45.012224	";"
18912	-93.47155	45.01221	";"
18914	-93.46152	45.000211	";"
18916	-93.471928	45.001004	";"
18921	-93.427539	44.98437	";"
18922	-93.44411	45.002756	";"
18925	-93.427792	44.97131	";"
18926	-93.411824	44.954148	";"
18927	-93.420889	44.951014	";"
18934	-93.403594	44.978502	";"
18935	-93.405571	44.989348	";"
18939	-93.418099	44.989358	";"
18941	-93.404335	44.993321	";"
18944	-93.402752	45.02201	";"
18945	-93.408261	45.022	";"
18948	-93.408548	45.03321	";"
18949	-93.4209	45.038193	";"
18950	-93.40565	45.04381	";"
18952	-93.408249	45.05838	";"
18953	-93.413808	45.05845	";"
18955	-93.420741	45.050708	";"
18956	-93.431735	45.066799	";"
18960	-93.440621	45.06423	";"
18970	-93.444153	45.065386	";"
18976	-93.439651	45.067612	";"
18977	-93.43128	45.073619	";"
18978	-93.420679	44.974946	";"
18980	-93.451965	45.116295	";"
18981	-93.429682	45.123559	";"
18984	-93.441631	45.094449	";"
18985	-93.421727	45.150046	";"
18987	-93.413169	45.137753	";"
18990	-93.407277	45.13772	";"
18993	-93.407111	45.152112	";"
18994	-93.417108	45.197316	";"
18995	-93.416963	45.188012	";"
18998	-93.401217	45.191066	";"
19000	-93.394028	45.180679	";"
19002	-93.335829	45.130592	";"
19007	-93.335952	45.150605	";"
19008	-93.391789	45.082315	";"
19009	-93.376821	45.099823	";"
19010	-93.361622	45.108889	";"
19014	-93.386987	45.10902	";"
19015	-93.389805	45.10899	";"
19020	-93.3817	45.0946	";"
19021	-93.356479	45.119731	";"
19024	-93.37669	45.118728	";"
19025	-93.341059	45.086825	";"
19031	-93.321071	45.099708	";"
19032	-93.341283	45.105425	";"
19033	-93.365433	45.069283	";"
19035	-93.402458	45.06935	";"
19036	-93.37623	45.077639	";"
19037	-93.380386	45.06574	";"
19038	-93.39067	45.050633	";"
19039	-93.39064	45.054385	";"
19043	-93.39066	45.051018	";"
19048	-93.38044	45.050994	";"
19051	-93.3803	45.0146	";"
19052	-93.36018	44.99588	";"
19057	-93.38036	44.996418	";"
19058	-93.385274	44.986815	";"
19059	-93.39034	44.989094	";"
19061	-93.39033	44.985723	";"
19062	-93.338791	45.020519	";"
19063	-93.338965	45.025906	";"
19065	-93.344282	45.03139	";"
19071	-93.3402	45.031352	";"
19072	-93.338272	45.029099	";"
19073	-93.328604	45.020488	";"
19074	-93.032152	45.250424	";"
19075	-93.027666	45.250438	";"
19078	-93.052508	45.12403	";"
19079	-93.19882	45.124388	";"
19081	-93.184243	45.12431	";"
19083	-93.173926	45.1243	";"
19096	-93.179657	45.121361	";"
19097	-93.180125	45.131291	";"
19099	-93.163544	45.13151	";"
19100	-93.184049	45.14135	";"
19102	-93.190858	45.143066	";"
19103	-93.184721	45.144183	";"
19108	-93.192872	45.124367	";"
19110	-93.134112	45.082845	";"
19111	-93.132081	45.08649	";"
19112	-93.126896	45.079311	";"
19113	-93.135164	45.07918	";"
19114	-93.123717	45.04318	";"
19115	-93.149484	45.02044	";"
19118	-93.13922	45.022718	";"
19120	-93.14714	45.05746	";"
19121	-93.147111	45.055461	";"
19122	-93.144758	45.056503	";"
19126	-93.149292	45.022744	";"
19127	-93.160747	45.026012	";"
19128	-93.1569	45.025237	";"
19129	-93.15691	45.026999	";"
19132	-93.177021	45.012805	";"
19133	-93.166666	45.026746	";"
19137	-93.163201	45.020901	";"
19138	-93.169926	45.021088	";"
19139	-93.225088	45.12453	";"
19140	-93.256618	45.185191	";"
19142	-93.26596	45.19092	";"
19143	-93.26609	45.18496	";"
19146	-93.26631	45.160799	";"
19148	-93.24567	45.13182	";"
19157	-93.297974	45.181332	";"
19158	-93.383059	45.210191	";"
19160	-93.357683	45.207419	";"
19166	-93.377997	45.210118	";"
19169	-93.3578	45.201119	";"
19170	-93.35034	45.197497	";"
19171	-93.354235	45.197487	";"
19176	-93.348486	45.194624	";"
19178	-93.346765	45.196085	";"
19179	-93.383607	45.197923	";"
19180	-93.378848	45.187876	";"
19181	-93.306937	45.176372	";"
19183	-93.317529	45.175613	";"
19186	-93.298704	45.160673	";"
19187	-93.26625	45.164431	";"
19189	-93.273231	45.138026	";"
19190	-93.267084	45.1245	";"
19191	-93.255953	45.12618	";"
19194	-93.266264	45.129804	";"
19195	-93.260248	45.13181	";"
19199	-93.253497	45.11509	";"
19201	-93.25349	45.10791	";"
19204	-93.263224	45.064455	";"
19206	-93.731829	45.326811	";"
19207	-93.011498	44.96921	";"
19211	-92.989837	44.97769	";"
19212	-92.98473	44.981387	";"
19217	-93.011302	44.992	";"
19218	-93.014596	44.99942	";"
19219	-92.99227	45.016593	";"
19220	-93.00491	45.015497	";"
19221	-92.984749	45.03149	";"
19229	-93.076662	45.035735	";"
19230	-93.058807	45.035886	";"
19231	-93.045527	45.031653	";"
19232	-93.088125	45.022408	";"
19234	-93.101857	45.025825	";"
19235	-93.10605	45.017136	";"
19237	-93.090446	45.015308	";"
19262	-93.09641	44.989985	";"
19269	-93.0964	44.985235	";"
19270	-93.091618	44.98458	";"
19271	-93.090707	44.976861	";"
19272	-93.10937	44.959355	";"
19273	-93.11611	44.970208	";"
19274	-92.964529	44.959094	";"
19275	-92.97273	44.94891	";"
19276	-93.048262	44.966682	";"
19277	-93.048238	44.963081	";"
19278	-93.0761	44.981029	";"
19279	-93.083676	44.97774	";"
19280	-93.083667	44.97735	";"
19281	-93.066077	44.991996	";"
19282	-93.0864	44.99904	";"
19283	-93.0863	44.99183	";"
19285	-93.086228	44.98455	";"
19287	-93.086292	44.99065	";"
19288	-93.079797	44.96009	";"
19289	-92.959508	44.924399	";"
19290	-92.934148	44.944016	";"
19291	-92.954133	44.936603	";"
19292	-92.806965	45.058516	";"
19293	-92.81915	45.051045	";"
19294	-92.807212	45.052214	";"
19295	-92.80883	45.05602	";"
19302	-92.806136	45.05658	";"
19309	-92.806097	45.056588	";"
19310	-92.842837	45.039765	";"
19311	-93.009093	44.94864	";"
19312	-93.00497	44.945292	";"
19313	-93.013769	44.932112	";"
19315	-92.991428	44.930882	";"
19316	-93.00482	44.930252	";"
19317	-93.222316	44.975862	";"
19320	-93.180692	44.980765	";"
19321	-93.221255	44.977145	";"
19330	-93.197007	44.975079	";"
19331	-93.18721	44.984518	";"
19332	-93.18724	44.981946	";"
19334	-93.179359	44.982635	";"
19335	-93.18198	44.99173	";"
19336	-93.217673	44.99155	";"
19339	-93.21147	45.001812	";"
19340	-93.19795	45.042937	";"
19343	-93.219826	45.03918	";"
19344	-93.2183	45.0393	";"
19345	-93.23217	45.048365	";"
19349	-93.232029	45.04102	";"
19356	-93.21318	45.03572	";"
19357	-93.222739	45.038704	";"
19358	-93.23711	45.03562	";"
19365	-93.338779	44.999726	";"
19366	-93.294091	44.99916	";"
19367	-93.294175	45.005954	";"
19368	-93.30822	45.006026	";"
19369	-93.295619	45.005936	";"
19370	-93.294337	45.01313	";"
19371	-93.29559	45.014962	";"
19372	-93.29567	44.99415	";"
19373	-93.30822	44.996336	";"
19376	-93.330156	44.955809	";"
19377	-93.342981	44.955702	";"
19378	-93.314809	44.970453	";"
19380	-93.34288	44.955699	";"
19382	-93.308723	44.973552	";"
19385	-93.314719	44.973556	";"
19387	-93.35494	44.967672	";"
19389	-93.34936	44.967623	";"
19392	-93.30665063	45.06636512	";"
19393	-93.308964	45.066508	";"
19396	-93.30219181	45.06619265	";"
19399	-93.320924	45.04762	";"
19405	-93.319498	45.060669	";"
19407	-93.321611	45.054426	";"
19408	-93.323385	45.054265	";"
19411	-93.2881	45.029362	";"
19412	-93.299142	45.04065	";"
19413	-93.292665	45.03666	";"
19415	-93.291382	45.03668	";"
19418	-93.291527	45.05113	";"
19419	-93.29145	45.04393	";"
19420	-93.313683	45.03133	";"
19421	-93.313496	45.024089	";"
19422	-93.315868	45.013259	";"
19425	-93.319104	45.020461	";"
19428	-93.315868	45.010828	";"
19432	-93.280673	45.01311	";"
19433	-93.280206	44.99912	";"
19436	-93.27282	45.027623	";"
19438	-93.271507	45.023981	";"
19441	-93.270097	45.01318	";"
19445	-93.265909	44.9987	";"
19450	-93.266187	45.01317	";"
19451	-93.257868	44.987477	";"
19452	-93.263759	44.996185	";"
19453	-93.256602	45.01316	";"
19454	-93.25747	44.99871	";"
19460	-93.252541	44.998719	";"
19461	-93.251461	44.991069	";"
19462	-92.999643	44.85979	";"
19463	-92.94925	44.839377	";"
19466	-92.925769	44.83361	";"
19467	-92.952658	44.83366	";"
19470	-92.9493	44.83508	";"
19474	-92.95518	44.826681	";"
19478	-92.956153	44.825739	";"
19480	-92.965734	44.832298	";"
19483	-93.222787	44.726563	";"
19487	-93.238189	44.72522	";"
19488	-93.223028	44.73181	";"
19489	-93.217726	44.720779	";"
19492	-93.207585	44.723046	";"
19494	-93.21786	44.728172	";"
19498	-93.212622	44.731819	";"
19499	-93.215181	44.721522	";"
19501	-93.21786	44.73514	";"
19502	-93.22278	44.74642	";"
19505	-93.219807	44.76585	";"
19506	-93.216011	44.760991	";"
19510	-93.211414	44.759666	";"
19511	-93.207102	44.757369	";"
19516	-93.166589	44.768	";"
19519	-93.121878	44.76778	";"
19520	-93.180129	44.764946	";"
19522	-93.124889	44.750018	";"
19523	-93.127499	44.744244	";"
19524	-93.136142	44.73911	";"
19525	-93.18701	44.742432	";"
19526	-93.17674	44.742803	";"
19529	-93.172667	44.731869	";"
19530	-93.15609	44.737047	";"
19535	-93.146503	44.73157	";"
19537	-93.146333	44.73912	";"
19538	-93.277707	44.775151	";"
19539	-93.217942	44.804726	";"
19540	-93.207928	44.818919	";"
19541	-93.211407	44.817461	";"
19542	-93.207732	44.80466	";"
19543	-93.199294	44.827708	";"
19546	-93.206278	44.79454	";"
19547	-93.198531	44.795655	";"
19548	-93.207982	44.79008	";"
19549	-93.350091	44.765511	";"
19550	-93.351553	44.74671	";"
19551	-93.26829	44.746914	";"
19553	-93.25823	44.750117	";"
19554	-93.27786	44.749545	";"
19555	-93.283502	44.752817	";"
19556	-93.287752	44.752063	";"
19557	-93.28781	44.746559	";"
19558	-93.616443	44.828993	";"
19559	-93.614274	44.819824	";"
19560	-93.368443	44.80804	";"
19561	-93.363814	44.802132	";"
19563	-93.361106	44.80798	";"
19564	-93.358398	44.827207	";"
19565	-93.301283	44.826297	";"
19567	-93.30377	44.826289	";"
19568	-93.30316	44.82301	";"
19569	-93.423729	44.843611	";"
19570	-93.424487	44.850982	";"
19571	-93.408316	44.836806	";"
19572	-93.405754	44.825355	";"
19573	-93.390473	44.839367	";"
19574	-93.39425	44.835011	";"
19575	-93.387681	44.847659	";"
19576	-93.372338	44.847597	";"
19577	-93.46989	44.794686	";"
19578	-93.469759	44.785101	";"
19579	-93.482382	44.783537	";"
19581	-93.505468	44.772549	";"
19582	-93.552633	44.787296	";"
19583	-93.505404	44.781149	";"
19584	-93.513929	44.873639	";"
19585	-93.454142	44.851747	";"
19586	-93.626509	44.953849	";"
19587	-93.50337	44.910955	";"
19588	-93.507671	44.91063	";"
19589	-93.404018	44.902492	";"
19590	-93.414314	44.917069	";"
19591	-93.42039	44.894309	";"
19592	-93.409486	44.906157	";"
19593	-93.406285	44.90448	";"
19594	-93.410638	44.881561	";"
19595	-93.398773	44.873319	";"
19596	-93.404916	44.859783	";"
19597	-93.412252	44.868007	";"
19598	-93.447763	44.920539	";"
19599	-93.447572	44.923756	";"
19600	-93.427979	44.912843	";"
19601	-93.421591	44.924338	";"
19603	-93.42683	44.924361	";"
19604	-93.41522	44.924367	";"
19605	-93.406183	44.92448	";"
19606	-93.187389	44.901579	";"
19607	-93.17732	44.901697	";"
19608	-93.32899	44.905305	";"
19609	-93.252897	44.87316	";"
19610	-93.252948	44.883395	";"
19612	-93.266311	44.90156	";"
19613	-93.232369	44.899903	";"
19614	-93.23239	44.898084	";"
19615	-93.224793	44.898106	";"
19616	-93.22292	44.901739	";"
19617	-93.212747	44.905389	";"
19619	-93.363013	44.855742	";"
19620	-93.349738	44.854505	";"
19621	-93.352182	44.85495	";"
19624	-93.350511	44.854634	";"
19630	-93.354029	44.864136	";"
19631	-93.348154	44.854605	";"
19633	-93.346094	44.85167	";"
19634	-93.333798	44.861853	";"
19637	-93.3239	44.865523	";"
19638	-93.33565	44.86552	";"
19639	-93.328871	44.86823	";"
19640	-93.350403	44.897545	";"
19641	-93.308652	44.901534	";"
19647	-93.329008	44.901422	";"
19648	-93.30873	44.860144	";"
19649	-93.313656	44.858959	";"
19651	-93.278281	44.859582	";"
19652	-93.28843	44.859377	";"
19653	-93.32904	44.932378	";"
19658	-93.31295	44.9323	";"
19659	-93.34183	44.937867	";"
19660	-93.328914	44.948249	";"
19662	-93.312024	44.954296	";"
19663	-93.328832	44.953666	";"
19664	-93.391742	44.93875	";"
19665	-93.364139	44.938968	";"
19666	-93.363779	44.93923	";"
19667	-93.360369	44.943843	";"
19668	-93.390644	44.931431	";"
19669	-93.385719	44.93422	";"
19678	-93.38567	44.931373	";"
19679	-93.355727	44.97001	";"
19680	-93.34536	44.97008	";"
19681	-93.34933	44.965432	";"
19682	-93.370504	44.97305	";"
19683	-93.321223	44.87444	";"
19684	-93.328862	44.874001	";"
19690	-93.31883	44.889591	";"
19691	-93.323316	44.883599	";"
19695	-93.323276	44.885414	";"
19696	-93.32601	44.883589	";"
19697	-93.325965	44.885371	";"
19698	-93.325999	44.883259	";"
19705	-93.32654	44.878146	";"
19706	-93.326453	44.878531	";"
19707	-93.290824	44.91232	";"
19708	-93.290967	44.91955	";"
19710	-93.290902	44.926791	";"
19718	-93.290843	44.930431	";"
19719	-93.290653	44.939484	";"
19720	-93.293328	44.937709	";"
19722	-93.29842	44.93768	";"
19723	-93.290728	44.937699	";"
19725	-93.288114	44.946593	";"
19726	-93.284265	44.9395	";"
19727	-93.284351	44.9377	";"
19728	-93.284383	44.934109	";"
19729	-93.284269	44.946616	";"
19730	-93.290629	44.946619	";"
19734	-93.284417	44.926814	";"
19735	-93.284529	44.912343	";"
19736	-93.284431	44.915967	";"
19737	-93.307791	44.949573	";"
19738	-93.298284	44.949999	";"
19739	-93.29829	44.950288	";"
19740	-93.302064	44.949264	";"
19741	-93.279681	44.946641	";"
19742	-93.276686	44.948358	";"
19743	-93.277897	44.95195	";"
19744	-93.277869	44.955518	";"
19745	-93.277897	44.950945	";"
19746	-93.279665	44.950753	";"
19747	-93.277844	44.959129	";"
19748	-93.275399	44.917887	";"
19749	-93.27541	44.916038	";"
19752	-93.278	44.916033	";"
19753	-93.27798	44.917839	";"
19756	-93.275349	44.923348	";"
19757	-93.270258	44.91971	";"
19759	-93.270147	44.934155	";"
19761	-93.270229	44.93958	";"
19762	-93.268934	44.95194	";"
19763	-93.267773	44.95194	";"
19764	-93.267826	44.94837	";"
19765	-93.238916	44.939531	";"
19768	-93.238851	44.934094	";"
19770	-93.22466	44.92688	";"
19771	-93.22291	44.92465	";"
19772	-93.207656	44.919705	";"
19773	-93.207672	44.92705	";"
19774	-93.20787	44.934308	";"
19775	-93.212784	44.927	";"
19776	-93.212765	44.93428	";"
19777	-93.220358	44.948368	";"
19779	-93.215286	44.941435	";"
19780	-93.22695	44.957391	";"
19781	-93.234642	44.957367	";"
19782	-93.240716	44.957359	";"
19783	-93.2347	44.952063	";"
19784	-93.233071	44.957388	";"
19785	-93.233019	44.962771	";"
19786	-93.23298	44.96416	";"
19787	-93.097395	44.946111	";"
19789	-93.097604	44.945145	";"
19790	-93.109205	44.94131	";"
19791	-93.102383	44.946525	";"
19792	-93.085473	44.950575	";"
19793	-93.09003	44.955752	";"
19794	-93.073016	44.940988	";"
19795	-93.08498	44.941328	";"
19797	-93.068448	44.950593	";"
19798	-93.05571	44.951312	";"
19801	-93.049301	44.90151	";"
19802	-93.048768	44.88895	";"
19804	-93.136656	44.890895	";"
19805	-93.14682	44.8847	";"
19806	-93.123644	44.885079	";"
19807	-93.10596	44.884614	";"
19808	-93.1018	44.916112	";"
19809	-93.101103	44.89804	";"
19810	-93.101732	44.91249	";"
19811	-93.082522	44.898009	";"
19812	-93.084366	44.883549	";"
19813	-93.083144	44.89083	";"
19814	-93.06485	44.876671	";"
19815	-93.095978	44.908816	";"
19816	-93.08061	44.90877	";"
19817	-93.09595	44.901614	";"
19818	-93.081889	44.91238	";"
19819	-93.08061	44.910512	";"
19820	-93.085225	44.9314	";"
19821	-93.097752	44.931347	";"
19822	-93.087914	44.91241	";"
19827	-93.08801	44.91969	";"
19828	-93.03708	44.89259	";"
19829	-93.039769	44.893849	";"
19830	-93.078035	44.929731	";"
19831	-93.0807	44.924403	";"
19832	-93.158943	44.84796	";"
19833	-93.167163	44.857531	";"
19834	-93.128539	44.855345	";"
19835	-93.124507	44.853602	";"
19836	-93.117127	44.851779	";"
19838	-93.119821	44.850991	";"
19839	-93.117266	44.84788	";"
19840	-93.131515	44.804647	";"
19841	-93.123085	44.81899	";"
19842	-93.159684	44.83358	";"
19843	-93.14703	44.831347	";"
19844	-93.146891	44.826364	";"
19845	-93.16717	44.827157	";"
19846	-93.022637	44.86276	";"
19847	-93.024526	44.84797	";"
19848	-93.034698	44.84799	";"
19849	-93.042339	44.836323	";"
19852	-93.025071	44.83358	";"
19853	-93.27023	44.96806	";"
19854	-93.286072	44.968461	";"
19855	-93.274647	44.973978	";"
19857	-93.276934	44.976429	";"
19858	-93.27386	44.974969	";"
19859	-93.259945	44.971665	";"
19860	-93.259201	44.972595	";"
19861	-93.260599	44.979893	";"
19862	-93.263252	44.981047	";"
19863	-93.263083	44.978967	";"
19864	-93.261772	44.978384	";"
19865	-93.278565	44.977969	";"
19866	-93.278052	44.9784	";"
19867	-93.276111	44.981888	";"
19868	-93.270835	44.971913	";"
19869	-93.271844	44.971463	";"
19870	-93.272409	44.971706	";"
19871	-93.271636	44.972672	";"
19872	-93.23539	44.978841	";"
19873	-93.223523	44.967488	";"
19874	-93.221585	44.967602	";"
19875	-93.22299	44.968071	";"
19876	-93.222397	44.96812	";"
19877	-93.259796	44.974966	";"
19878	-93.251248	44.968729	";"
19879	-93.246633	44.962019	";"
19880	-93.239255	44.948845	";"
19881	-93.219054	44.919652	";"
19882	-93.229733	44.934136	";"
19883	-93.206445	44.909233	";"
19884	-93.232397	44.858619	";"
19885	-93.542096	45.282407	";"
19886	-93.386876	45.208611	";"
19887	-93.351316	45.191229	";"
19888	-93.271146	45.078232	";"
19889	-93.277593	44.983192	";"
19890	-93.46851328	45.23538637	";"
19891	-93.304032	45.05848	";"
19892	-93.311579	45.006019	";"
19893	-93.349168	45.190872	";"
19894	-93.271579	45.023979	";"
19895	-93.15686	45.022792	";"
19896	-93.133381	45.049687	";"
19897	-93.10616	45.027966	";"
19898	-93.096406	44.987885	";"
19899	-93.197342	44.71734	";"
19900	-93.232698	44.851531	";"
19901	-93.31301	44.9323	";"
19902	-93.05655	45.123143	";"
19903	-93.0051	45.031784	";"
19904	-93.083682	44.970115	";"
19905	-93.14674	45.022746	";"
19906	-93.245799	45.14998	";"
19908	-93.255913	45.127768	";"
19909	-93.255912	45.127519	";"
19910	-93.235061	45.124686	";"
19911	-93.021563	44.840795	";"
19913	-93.034584	44.837183	";"
19914	-93.173419	44.735832	";"
19915	-93.176741	44.73585	";"
19916	-93.222964	44.735157	";"
19917	-93.218111	44.790142	";"
19918	-93.167171	44.872426	";"
19919	-93.163317	44.873707	";"
19920	-93.163067	44.873795	";"
19921	-93.160134	44.838261	";"
19922	-93.478533	44.781973	";"
19923	-93.469731	44.784038	";"
19924	-93.473605	44.783896	";"
19925	-93.350439	44.804645	";"
19926	-93.29815	44.746618	";"
19927	-93.293981	44.743567	";"
19929	-93.287211	44.740422	";"
19930	-93.29313	44.747859	";"
19931	-93.296495	44.749597	";"
19932	-93.352377	44.851862	";"
19933	-93.353278	44.860944	";"
19934	-93.355422	44.861313	";"
19935	-93.569817	44.899913	";"
19936	-93.550859	44.902077	";"
19937	-93.559106	44.902791	";"
19938	-93.398838	44.83627	";"
19939	-93.400011	44.836662	";"
19940	-93.40634	44.906137	";"
19941	-93.411008	44.984608	";"
19942	-92.95436	44.826265	";"
19943	-93.058078	45.012006	";"
19944	-93.052038	45.018495	";"
19945	-93.185128	45.14283	";"
19947	-93.22298	44.858759	";"
19948	-93.23774	44.855189	";"
19949	-93.232545	44.855138	";"
19950	-93.238794	44.854207	";"
19951	-93.223154	44.876978	";"
19952	-93.204134	44.880968	";"
19953	-93.1985	44.892125	";"
19954	-93.25799	44.865523	";"
19955	-93.25297	44.865556	";"
19956	-93.247889	44.84795	";"
19957	-93.247802	44.837556	";"
19958	-93.412898	45.212596	";"
19959	-93.411673	45.218192	";"
19962	-93.41284	45.214071	";"
19963	-93.417834	45.216403	";"
19965	-93.458739	45.103125	";"
19967	-93.461251	45.104323	";"
19968	-93.424362	45.102202	";"
19969	-93.39585	45.094573	";"
19970	-93.481691	45.006173	";"
19971	-93.440903	44.981433	";"
19972	-93.493265	44.971843	";"
19973	-93.493313	44.971426	";"
19974	-93.238957	44.862629	";"
19975	-93.446066	44.860791	";"
19976	-93.44411	44.861389	";"
19977	-93.444613	44.860074	";"
19978	-93.317185	45.059189	";"
19979	-93.318243	45.059798	";"
19980	-93.318096	45.060192	";"
19981	-93.150306	44.92694	";"
19982	-93.18744	44.916228	";"
19983	-93.087768	44.961299	";"
19984	-93.18718	44.988121	";"
19985	-93.192203	44.991658	";"
19986	-93.18197	44.98803	";"
19987	-93.18717	44.98873	";"
19990	-93.185557	44.981966	";"
19991	-93.181822	44.980791	";"
19992	-93.19819	45.062838	";"
19994	-93.19311	45.062799	";"
19995	-93.205357	45.06102	";"
19997	-93.233694	44.980822	";"
19998	-93.225622	44.975125	";"
19999	-93.225673	44.97361	";"
20000	-93.231666	44.978832	";"
20001	-93.230855	44.979767	";"
20002	-93.222762	44.975292	";"
20003	-93.221374	44.973428	";"
20004	-93.18738	44.954886	";"
20005	-93.182357	44.953363	";"
25000	-93.01513	44.949907	";"
25001	-93.012593	44.951551	";"
25002	-93.246991	44.971359	";"
25003	-93.251774	44.974823	";"
25004	-93.253991	44.974379	";"
25005	-93.276154	44.969852	";"
25006	-93.265517	44.984589	";"
25007	-93.259938	44.987815	";"
25008	-93.258553	44.98854	";"
25009	-93.257121	44.989035	";"
25010	-93.251765	44.990681	";"
25011	-93.251888	44.989501	";"
25012	-93.252512	44.989757	";"
25013	-93.251105	44.989177	";"
25014	-93.260128	44.985789	";"
25015	-93.277364	44.978194	";"
25016	-93.282264	44.97596	";"
25017	-93.283581	44.975576	";"
25018	-93.281291	44.975736	";"
25019	-93.321761	44.880161	";"
25020	-93.321162	44.880831	";"
25021	-93.322726	44.881673	";"
25022	-93.321191	44.881722	";"
25023	-93.324323	44.882849	";"
25024	-93.328533	44.880679	";"
25025	-93.258288	44.781281	";"
25026	-93.28	44.771819	";"
25027	-93.278515	44.778379	";"
25028	-93.282489	44.782449	";"
25029	-93.280962	44.777484	";"
25030	-93.287109	44.776707	";"
