	fromNode	toNode	flow	travelTime
	30725	7488	866.9	0.333558639407
	2620	28052	143.2	2.55057133594
	2802	40298	295.2	1.88170798903
	31686	474	1026.4	0.788092504828
	40117	19662	479.1	2.28888632905
	40079	5759	1350.6	1.86085892956
	29174	29173	322.8	0.359346778509
	31175	7153	621.3	1.50671199426
	25133	25134	452.7	3.96369818943
	3698	26983	321.5	4.47513625038
	32122	32118	817.6	0.758576696834
	33287	33277	468.9	1.18702859734
	30793	30829	92.0	0.414079959478
	28591	28592	249.8	1.35171950232
	40126	9681	2203.3	0.815657250922
	19295	9057	761.8	1.03316587346
	28110	28111	62.3	0.673851849883
	6796	6766	1044.2	1.3618280276
	31081	52036	127.8	0.335680255521
	29197	5226	1973.2	0.795629767651
	40232	40553	414.7	0.672914697332
	27215	27214	162.3	2.28259453199
	34663	34665	171.4	0.194052025206
	27471	1404	107.4	1.15840556075
	8049	19102	982.9	2.54350778764
	29710	29711	181.2	10.6551653597
	31844	29804	507.5	0.925484225185
	28730	52324	357.6	2.69868861581
	50614	50613	412.1	0.462757233915
	28131	2561	20.1	1.12391186457
	54699	25817	138.0	2.67087971972
	10528	33387	319.4	2.01511237257
	50296	50295	453.0	1.20124203262
	25454	25558	172.5	3.45176095865
	28948	28949	146.0	2.2273998806
	27037	27107	920.5	0.475400870149
	27788	27787	636.2	0.451706847795
	19698	8654	1451.2	0.429625425847
	30037	30036	695.9	1.56326108439
	6173	19335	1199.7	1.15995941417
	33942	2806	17.1	4.4432823569
	2373	33814	190.9	0.607803440515
	5860	1610	868.1	1.46258032495
	6285	6337	650.7	0.760142004546
	36155	36165	366.1	0.276998715193
	526	8254	1437.1	1.02255400035
	50481	50682	253.8	2.12290990248
	40566	30778	259.2	0.264077442967
	35051	35050	134.0	1.10309318942
	33753	33754	439.8	0.777614431844
	1643	4289	107.1	1.35121556694
	54791	29862	87.2	2.83497431497
	3820	3815	482.8	0.575824721941
	19978	6386	1628.0	1.02079175898
	52627	54625	170.6	0.542338716188
	26197	26046	546.4	3.04640811355
	33350	10702	895.4	1.50875985477
	1809	33130	156.5	0.8592276438
	54763	19756	4054.2	0.891411465928
	32638	32639	274.4	0.551849995721
	53576	53578	511.8	0.378879865532
	2234	26461	307.7	2.12175815012
	50865	50250	26.3	1.86243759621
	5054	5098	350.1	3.01096523405
	29983	29982	828.9	0.612444990964
	8260	8114	2240.0	1.3303090774
	6375	31190	410.7	0.8543883937
	6554	6609	775.0	1.02727631178
	28170	28168	179.1	0.439508060288
	4284	4189	728.3	2.44436482403
	53679	54500	0.0	0.34811
	29547	29575	621.5	12.4438517362
	29148	844	468.9	1.11338986421
	4714	4742	669.2	2.31721821196
	9395	9289	2011.5	1.77838853067
	7853	7852	274.9	0.382513567515
	25629	314	57.5	1.73614574246
	19969	19603	143.9	1.4326511783
	2273	35252	269.3	1.34782654223
	51454	51455	204.9	0.10154545012
	32408	32406	275.0	0.356603811003
	34462	34463	103.5	0.101728093921
	26340	25315	103.7	2.24068723797
	33485	33453	1254.4	1.06292768949
	29151	29014	783.2	0.678951376245
	7908	19743	744.3	0.401570574038
	5647	5643	379.0	2.30475399839
	26411	26414	754.5	2.55422406557
	26476	54814	378.6	0.863438115082
	27253	27255	165.6	0.26746135656
	26402	3412	327.4	1.81761355528
	2358	33767	350.1	0.734859748295
	36289	2959	0.0	5.9307
	54537	51120	1404.9	2.2568126087
	53508	53509	156.1	0.397646908327
	9865	9851	153.4	2.21493725105
	40025	10029	908.2	1.35368875602
	104	25150	64.8	0.573886154802
	6899	40615	301.7	2.1607211483
	52057	52058	26.4	0.0464450566314
	6191	51433	69.8	0.375304885092
	27050	27047	137.7	0.380258175227
	29090	29099	2825.3	1.44684415246
	10478	32950	797.5	1.58620275636
	27993	27997	117.7	0.59676291778
	30560	30559	590.3	1.00779295041
	54383	9185	917.2	1.63704612727
	28406	28400	165.7	0.816962218725
	10000	55089	18.2	0.286333169255
	639	30500	306.5	2.04154835282
	4218	4217	491.5	1.87602979589
	1299	31424	532.8	0.237735390995
	28604	28602	330.4	1.40319419859
	50874	54806	50.4	1.12857635182
	52794	52793	97.2	0.498984438782
	3871	3837	604.7	0.67863020064
	54696	25705	65.1	2.27799926571
	29049	4318	1205.5	3.72763200749
	34237	34269	177.1	3.40185028096
	9823	9828	734.2	2.6088748189
	33503	33654	220.4	3.16222874914
	26531	26532	72.7	0.586583388795
	31852	31870	568.9	0.724694980474
	25462	25488	59.7	3.13310217548
	54651	50753	68.2	0.285313005637
	8043	19309	865.3	1.45870734752
	2525	35685	91.0	1.08989450024
	4652	4504	812.9	1.91641145698
	52155	52156	137.1	0.207858266084
	30694	30700	243.5	0.3758415613
	1920	32108	353.0	0.293987352505
	8008	31109	323.3	0.84058436251
	34371	34372	171.4	6.8370924092
	54875	27302	636.5	0.387835528419
	33235	54500	285.4	1.99734775145
	34443	34450	558.1	0.407945610608
	35527	35245	153.9	0.253194380959
	17795	19460	442.7	3.96414320176
	19453	7853	315.2	1.36876078678
	35890	35889	751.6	0.834901669203
	50496	50497	52.6	0.231353704124
	34652	34653	109.9	0.69142636042
	50216	7058	173.2	0.364992638998
	28558	2665	243.9	0.678826598138
	35338	35315	46.2	0.948536260982
	30894	30896	330.2	0.412265977548
	10154	10035	689.3	2.81872545828
	1877	32083	276.3	0.583629429745
	33616	33626	443.0	0.069908256613
	32646	32645	101.3	0.195166818364
	30141	578	350.1	0.494400710044
	8975	8978	1523.0	1.52989619907
	7328	30774	361.2	1.16453859548
	79	29223	185.3	1.59979228543
	2687	25446	80.6	8.38225549639
	31214	31219	270.6	0.705557222823
	32460	29878	46.8	3.13643448747
	52256	52258	307.9	1.10782220085
	5208	1424	1454.2	0.741463872453
	26380	26379	196.8	0.476949584046
	19551	19553	155.4	1.49674286347
	25212	34057	434.8	3.79509492049
	5906	1199	576.0	0.740844946866
	27992	27990	208.8	0.316497471591
	26574	26576	65.0	0.368687847291
	28952	28694	322.0	5.64528393395
	40033	9337	498.5	0.407673623961
	10019	10164	3411.1	3.026506861
	50206	50192	54.3	0.374018534836
	40234	40341	395.0	10.2918492439
	33238	10257	281.3	0.37309990895
	1331	6809	385.2	0.0122389295528
	10135	40019	229.1	1.29829544526
	28312	28542	1286.7	7.47348327025
	35500	35496	213.3	0.146243512844
	31237	5832	346.3	0.811412358923
	31775	31774	538.9	0.184011813052
	7945	8016	1942.8	2.65652627481
	5095	5097	679.6	0.574649915172
	26944	4116	702.9	5.56586173879
	55026	4168	239.1	0.240974357943
	18666	18670	290.3	3.59494398411
	32629	32627	359.1	0.377326802643
	52683	52680	179.9	0.43834732988
	40308	8404	1276.6	0.980833357444
	54078	54066	85.6	0.345703380062
	25564	25452	88.8	2.54522580421
	25819	25820	25.0	0.94862254806
	28929	28930	90.9	1.14082288452
	31274	1325	2599.4	0.0940863277135
	26498	26484	187.0	4.61483842425
	18939	5815	120.1	2.43735396977
	25743	25744	62.3	0.147293214054
	25023	36292	73.2	3.90152894204
	26378	26388	439.1	6.28335237744
	8917	8941	5197.1	1.46987380256
	8957	8907	502.2	0.833741609537
	34473	34470	249.4	0.180091948865
	40361	51568	249.3	0.532988383398
	30733	31159	210.6	1.39324366956
	51278	51279	179.8	0.375763036318
	31506	31507	184.3	0.515578353422
	32342	32343	625.2	1.36895447727
	26947	4085	595.5	2.02616217119
	52139	52140	65.7	0.571562474484
	30819	30831	800.9	0.412757370602
	27959	27958	34.1	1.23614181423
	5285	5363	1111.1	1.95573255007
	52546	54672	121.2	0.220877125705
	28231	28229	8.3	0.916259692258
	25857	25904	648.7	0.473699127282
	35746	35704	69.3	0.529999034035
	35215	35217	54.7	0.810520218107
	36060	2895	10.8	0.864807310335
	52482	52903	60.5	0.547874992351
	5644	18759	139.8	3.28363498877
	9136	31621	580.6	1.96375854713
	8683	8678	1013.2	1.03558942156
	33287	54494	212.9	1.26303201416
	40215	5062	803.6	0.728016441684
	29428	29410	194.7	0.536276988059
	19275	19272	196.5	2.43277410794
	50157	50528	95.8	0.720952091324
	33772	33770	268.8	0.602671882437
	29130	29161	315.4	1.62047043592
	26090	954	72.0	1.3582405027
	4530	4669	980.4	0.857880549253
	34275	25033	14.8	1.74135552969
	26349	26350	59.2	2.05686266199
	32443	32472	152.8	3.70176388192
	33043	33044	115.4	0.136574079156
	25095	25094	0.0	2.67713
	29721	29722	162.5	2.56727150598
	6632	30986	169.9	1.1583152008
	54238	54007	301.9	1.82788370849
	9140	19774	335.8	2.00562442559
	19830	8514	35.5	0.30203841501
	29686	54305	386.0	0.348345125578
	1395	5677	729.4	0.732829680872
	30525	30673	203.5	0.300231165097
	29533	29532	327.6	1.87703319283
	52072	52450	213.9	0.428204356964
	5467	27880	1347.4	0.418445543626
	5855	5834	950.9	0.564903975152
	5777	19959	262.1	1.52430415641
	40705	7528	1374.0	0.649376489229
	31424	31409	543.2	3.81951684438
	5597	225	623.9	1.24313139281
	684	30071	355.5	1.60873033211
	29136	29134	1690.7	1.58522364467
	6213	6157	310.0	0.657609633777
	32554	32555	126.3	0.451295486633
	34862	54220	723.6	0.461299056871
	7022	6985	557.3	0.546167740638
	30696	30697	156.1	0.205858311103
	9348	9349	489.5	2.05416125456
	40306	54956	479.4	3.07864212652
	36093	25280	206.7	0.910335013617
	8985	54386	741.9	1.60236895511
	40050	34482	358.5	0.394617857732
	8041	40197	776.4	1.14067280253
	8575	8614	1500.1	1.25836473997
	10267	10306	567.0	0.975052594153
	7088	7029	486.3	0.502702965698
	1052	4438	331.5	1.66591000667
	28112	28114	452.5	0.511975544878
	52824	52609	86.7	0.318246735778
	53852	54204	164.2	0.528962885143
	3971	27122	708.6	0.421101585858
	55073	55074	568.7	0.928499306662
	2446	33647	76.2	1.30924234492
	31762	31621	1038.0	0.734402968744
	51166	51300	269.0	0.599273170539
	54147	54207	157.2	0.994361527206
	19072	10368	1212.7	1.61942735572
	35034	25244	137.6	0.355609083322
	28140	28139	120.2	1.53045626923
	25493	25492	233.2	0.299237178339
	36154	36101	1006.1	0.360274216388
	28383	28385	154.6	0.396687044109
	54036	54037	54.0	0.157663415388
	53465	54737	32.1	1.93623341109
	18944	40505	589.5	2.31031432234
	53868	54250	120.7	0.32086897306
	27372	27371	357.4	0.463231943259
	28688	4104	323.5	2.66826287366
	6066	19358	241.6	1.06099834317
	7655	31435	446.9	1.25192801442
	1608	40673	428.0	1.16001838355
	9026	54550	316.0	1.18087086787
	29864	32666	187.4	0.36562673331
	54584	50806	144.1	0.746406484533
	53552	53555	280.0	0.371813895985
	29576	34145	286.1	0.315688964431
	6548	6547	916.5	0.817139732672
	40383	34254	228.5	0.71585981322
	28685	28684	95.1	0.326259304254
	4479	4555	277.0	0.723712048681
	30917	7233	152.3	1.88880203484
	29381	29380	228.0	1.16549540391
	9272	9283	245.1	0.706736738271
	35653	35236	625.2	1.68803911735
	26005	26007	171.1	0.678383885999
	28902	28906	291.8	2.04307420985
	27355	4509	104.1	0.680092044632
	4227	18661	39.4	2.75827285465
	1908	40710	276.3	0.68589054863
	30035	669	849.5	0.825751905883
	33142	10048	1285.8	1.28248357093
	5639	5638	463.8	2.4039003908
	50658	50656	136.8	0.33186564152
	27448	27449	767.5	0.45584903272
	35061	35070	1029.0	6.45536363266
	26841	26853	219.7	0.269127425046
	6046	6048	1702.8	0.179748725348
	25733	25732	254.5	0.278121063516
	33570	33600	321.8	0.657607850489
	8697	8689	1846.2	0.692460079106
	19982	6364	214.5	0.0913052205373
	31609	31611	395.0	0.380357017718
	4813	4834	686.0	1.60061544824
	6193	31370	163.3	0.275518536219
	7581	597	129.6	0.672253131686
	25172	54783	551.4	0.780781884775
	26874	2148	522.8	0.407510123723
	1790	33338	424.0	0.59361549179
	6349	54350	1085.6	0.727217257029
	31541	31530	783.6	0.278160794019
	2357	40351	506.7	0.730867421422
	3673	40073	334.6	0.953415953662
	26071	26072	61.5	1.06210535268
	34095	34096	588.1	2.31273496224
	29651	29646	177.7	0.263309239714
	25893	54737	199.3	2.43024522478
	416	9330	151.2	0.41433317254
	28738	54624	789.4	3.39977467925
	32850	29807	36.0	0.454046192495
	4730	4646	438.7	1.52283398157
	4751	27355	549.8	0.223099200659
	54423	54422	100.6	0.597080335966
	29713	29714	46.1	2.1967482651
	5089	40221	969.4	1.50223541119
	35103	35149	62.6	0.0732189508091
	26428	54676	547.6	0.0232303936283
	25116	25113	147.6	0.132361012031
	10028	10036	337.5	2.96566216375
	3733	19382	188.5	1.81648488366
	33137	10043	66.4	0.575037896885
	54910	29818	139.5	1.08936575666
	8248	54921	246.6	0.884916166034
	31959	31960	443.9	1.66785694035
	6365	6368	1524.5	2.16322561416
	33037	33038	120.4	0.619891796453
	26395	26397	77.2	3.33159948296
	32993	33017	576.2	0.497694215304
	31299	6633	313.1	0.626169527808
	33699	2337	737.7	3.27430657982
	35935	35939	111.0	5.37525058522
	2976	36149	175.5	7.3597207174
	1693	34537	376.2	0.480602446111
	2262	29664	356.4	2.39174299206
	27464	27465	503.5	1.79149792087
	32284	32285	132.4	1.3781622977
	25328	25425	114.9	2.48887237581
	30911	30910	557.1	0.575291941153
	10124	33292	1266.8	4.80725213183
	33103	33102	125.0	1.52473360985
	30582	30581	192.1	1.02089160341
	33973	40384	216.6	2.15313582617
	3735	26529	240.4	0.789625289971
	35862	35694	98.2	1.90627762664
	51745	51835	52.1	0.390381857458
	54570	54571	324.0	1.88280581069
	32493	32510	1212.8	1.61159023272
	30034	30032	587.3	1.07353844935
	35133	35132	406.2	0.283827579357
	10919	33764	501.7	2.26429608728
	33059	32992	952.7	0.793995564878
	7244	7343	290.2	1.08973724832
	27252	27259	99.4	0.0474650364179
	19579	19576	175.2	1.58293295974
	54895	53128	88.2	0.272683018165
	34486	34484	430.9	1.04991593275
	759	32608	323.3	1.87872341748
	5217	19349	209.0	0.370531771775
	19821	19408	155.0	0.515308660261
	9460	9440	352.9	0.404470190863
	54178	54180	71.2	0.445183178939
	30502	30504	103.6	0.643373429753
	40514	1718	268.0	0.572301660896
	54744	26127	180.2	0.797537695138
	1856	18864	506.5	0.599972321438
	28822	805	10.8	2.439461898
	30114	30300	267.3	1.10323449398
	33828	33827	405.7	0.384293936361
	51423	51424	222.3	0.396238990504
	3015	36202	118.6	7.88680305777
	54158	54159	85.6	0.21284297924
	2050	31741	590.8	0.416283311264
	55052	54335	979.9	0.165362714895
	33299	33267	632.1	0.241869145029
	26074	54980	1369.3	3.35477478734
	9131	9144	619.9	0.650314793762
	4988	5017	923.0	0.883169832173
	25501	25500	247.8	0.312377864912
	36029	36030	106.0	2.04071371874
	1030	27420	459.2	0.639029499452
	2500	35678	303.8	2.69892244542
	5265	1135	482.7	0.847893806913
	52398	52397	465.7	1.76481917401
	29572	2447	55.0	1.33163159398
	29585	2778	14.4	5.16033090866
	26268	40654	245.6	3.35611630589
	30943	30942	59.3	0.330203281674
	33360	40037	478.9	1.75604832288
	34979	34978	46.4	0.559221460838
	40343	35569	213.2	3.66772623917
	40588	54994	2561.1	0.176319302098
	52941	52940	25.8	0.251803653623
	40052	34581	211.9	0.4610822727
	8423	30561	291.7	0.537020140012
	33500	40360	374.4	1.79441103661
	35723	2487	46.8	1.57725978723
	54107	54106	0.0	0.3917
	25474	25475	110.6	2.21171798139
	6429	6449	1274.7	0.169768659327
	29896	29897	454.7	0.86814215651
	19078	19081	1417.7	1.08742679048
	32018	32017	389.2	0.323501755212
	29621	704	72.9	3.59832284966
	28132	40249	55.3	7.1423509977
	19039	9732	271.2	4.88878284419
	33746	33763	477.1	1.58948910988
	35313	35330	464.3	0.508118505155
	30554	30552	342.4	1.03784438648
	29394	29399	428.5	1.31461383876
	26543	2171	30.6	1.65050379306
	40426	93	316.4	1.07753147484
	40554	7019	551.9	0.454971247195
	31348	31167	583.7	3.3525132193
	30403	553	437.6	1.22444927501
	6967	6945	7358.0	0.165631579923
	25460	25476	79.0	5.47644391761
	40605	5308	279.3	1.55222269439
	54412	7324	222.0	0.907697351116
	36073	36079	455.2	0.0380956123685
	29541	29510	271.0	1.12444209628
	25266	25265	126.2	0.319103551585
	51290	51291	196.5	0.554471425293
	5196	40629	1159.9	0.911275186881
	5193	27846	181.0	2.25787304436
	28102	28101	122.7	0.800757167112
	51574	33518	410.6	5.48513600506
	30557	54916	322.0	0.978862361327
	51522	51523	127.0	0.635122936063
	26500	26496	82.3	0.121359605767
	34453	34455	20.0	0.132530080325
	35300	35299	408.9	2.5870470913
	2161	26737	261.3	1.3940098153
	10266	10209	807.1	1.39576030366
	40368	25011	130.0	4.14258259237
	53234	53228	0.0	0.46244
	54750	26157	277.9	2.73156249595
	25740	25746	254.5	1.27683699441
	1680	27042	997.2	1.1514537213
	40063	26438	64.9	0.168482555966
	53604	53603	134.1	0.244653114827
	40355	32757	600.1	1.91332963304
	30869	6616	806.2	1.53392604012
	4374	19367	452.6	4.59997397676
	3915	885	95.4	0.471262425736
	33340	54496	294.5	1.76618643001
	53297	53279	178.1	0.31163238551
	4854	1386	132.3	0.200808644933
	1084	40516	840.6	0.344867045408
	52735	52737	148.4	1.65273689889
	4307	27638	10.4	0.0733983851427
	2417	33025	320.2	1.45082714954
	32957	32940	74.6	1.41839121182
	18670	18669	226.3	0.458664686869
	3782	1005	124.2	0.842168529285
	33612	33613	127.6	0.0305017898222
	25433	25434	109.8	8.42873187212
	40706	7261	590.5	0.842502599894
	28373	28354	197.3	1.3322537978
	28409	28410	594.2	2.18555787088
	34280	40340	234.2	6.10601764661
	35132	35026	406.2	0.751678344583
	7825	7778	1771.5	0.339506003627
	2114	32928	194.5	1.09635638903
	26534	2172	72.9	1.16447968162
	6768	6736	1200.5	0.275246638923
	3023	36040	235.8	4.50038847706
	6233	6351	2177.1	0.962030358098
	30783	1541	404.1	0.726046557896
	19357	19356	505.8	1.06228001893
	18934	40434	1885.6	1.19206341978
	35426	34335	278.0	1.63032238973
	2028	31925	537.3	0.609256906584
	32085	32100	419.2	0.941373058428
	40463	1784	113.4	0.318128524691
	11486	4258	1335.7	0.0782798960058
	27277	3847	248.0	2.50955092369
	32484	54835	28.4	0.665407645679
	27123	27122	314.6	1.61419879804
	27382	27362	53.6	0.31099417404
	28183	28184	180.9	1.69565262462
	6240	6239	6921.6	0.353276822304
	8322	8321	714.3	2.40674971888
	31519	31532	864.0	0.264011203166
	25831	25832	201.0	0.306141585982
	54329	19894	692.9	1.2269907289
	4069	19854	25.3	2.68087352796
	34398	7130	450.8	1.56188579883
	27436	5628	512.9	1.44252075804
	32414	32413	375.0	0.656444913455
	54639	34924	253.0	2.33065044637
	8015	19795	1092.8	1.01305079417
	2722	25293	3.0	5.22981981363
	28198	28204	481.2	0.237966142125
	27490	27499	420.4	0.491634778969
	40194	31783	401.0	0.772371288875
	28306	27914	306.8	24.697868584
	30530	30531	49.1	0.618729060226
	32984	32748	231.5	1.23559699996
	50684	54357	1137.6	1.01028043942
	34234	34239	282.7	1.52120673312
	19596	8096	883.8	1.05060118399
	26372	55020	367.6	2.5298064001
	52168	52169	246.2	0.451846845741
	40426	54645	283.1	0.514174970209
	33021	10551	767.2	0.532368866059
	50732	50731	137.8	0.096418252
	559	30229	790.0	1.12506099008
	50087	51795	271.8	0.683582041269
	8885	8817	1370.6	0.772573564779
	28473	28462	97.0	0.377046327794
	29460	29461	101.4	1.33538489692
	8332	8341	829.1	1.29646007277
	29227	29214	109.7	1.23272349727
	4522	4536	2939.4	2.5207261121
	28934	28935	270.2	0.325656775351
	34373	34624	421.4	1.49227721149
	52878	54840	86.5	0.525944942436
	146	34324	142.5	0.712449867043
	2654	28345	359.7	2.06487705506
	51303	51304	239.0	0.196746321544
	2870	40370	40.0	4.04850837547
	8015	530	317.7	0.637450714909
	54532	51913	47.5	0.0968328879819
	35709	35710	463.5	0.488266141752
	53243	40161	222.3	0.451904398564
	29387	29335	152.5	3.13491102993
	54489	8561	1198.4	0.861561093219
	4661	4548	1149.3	1.09364833197
	28226	3059	0.0	2.45298
	72	29256	248.4	0.740245904649
	25602	25574	139.4	1.93647110548
	25502	25505	233.2	0.300405546958
	32382	1837	121.5	0.382374988862
	50739	50727	137.8	0.494978243428
	1287	31162	207.8	0.500447981042
	26742	26741	7.6	0.301241262059
	54878	4361	191.7	1.04847237207
	32707	54284	619.2	2.15568849824
	2522	40340	24.3	1.50793595583
	5319	5356	403.8	1.39390381795
	32757	33442	661.0	1.23953338438
	35817	2508	63.4	3.19799046245
	32426	29832	1868.5	2.59759990472
	1870	40716	50.4	0.4394772656
	27453	27304	677.0	2.80930012
	1936	9218	367.4	0.332867993513
	667	29991	148.5	0.387179546038
	5065	5133	4334.8	1.44366736135
	50469	50471	567.7	0.41664242569
	35374	35375	374.8	0.416914853455
	19396	19408	132.3	1.15073183031
	28103	28100	66.9	0.586550923817
	32072	32328	348.3	0.601551278755
	28110	28109	70.8	1.00318796619
	19083	19078	944.2	12.524583873
	8295	30724	595.6	4.14186679484
	19183	6247	330.4	0.156508274409
	9161	40320	179.1	2.38464184304
	26415	26426	38.4	0.467074668531
	547	6475	87.3	0.501105164191
	29991	29990	106.7	0.716765369788
	53783	53136	13.0	0.858440455458
	34615	34614	32.9	0.0380330216565
	29174	29183	319.7	0.373512199728
	26319	26341	649.2	0.514501965536
	19139	19142	59.7	1.40333089066
	71	28680	280.8	0.893004682108
	51369	51371	172.8	0.140210986324
	32295	40029	611.4	1.50056171826
	3477	26372	138.2	3.08483678456
	57	29239	1164.1	0.986268153571
	29306	29310	94.3	0.0571307837277
	35657	35656	66.0	0.838781509856
	33538	33539	242.0	1.81487026247
	19619	40180	671.6	5.09096159065
	26385	26276	0.0	1.18503
	34673	34674	112.7	0.357948380191
	32787	32796	1032.8	0.121499274791
	26567	26531	145.4	1.54356170239
	52756	53103	44.2	1.86662803273
	51638	51647	0.0	0.53728
	28680	4896	1407.7	5.1022073371
	5112	5080	798.2	3.14663963357
	25718	25721	76.7	0.0746963158561
	7147	19945	601.0	0.573887747587
	29842	29841	99.5	2.95216977607
	35158	34327	176.1	0.288278328389
	25260	29639	354.4	5.04737373359
	25005	25011	28.7	7.5750637698
	6889	6892	376.8	0.0590858703688
	33482	2349	74.7	0.130155094529
	25003	36333	1.2	2.48168070105
	6026	6036	1015.9	1.48101938845
	6457	6516	1310.4	1.62704410998
	29140	29139	114.2	0.415047166874
	30044	29951	770.6	0.0897502791831
	27964	27933	176.4	1.8714535461
	32074	1743	538.3	0.534771245711
	19887	10305	865.4	2.11517842298
	28283	28282	304.9	1.6896950889
	4321	27349	154.7	1.19616154214
	25815	25803	258.7	0.436412905753
	1413	27303	156.1	1.06899255767
	26427	40647	530.0	1.29472917524
	25412	25424	162.8	0.477768480684
	4027	4052	517.0	0.850422625779
	28138	28137	30.1	1.03273468908
	1124	5193	104.4	0.405172939132
	9113	9071	5018.4	0.799144509056
	4583	27652	715.3	0.300657036511
	52751	54511	108.7	0.0686404340486
	29152	29153	181.8	0.681169362805
	2029	40542	605.7	0.42771663221
	32726	32730	140.9	0.380216776265
	4256	18715	876.6	1.80167102152
	34687	34328	141.7	1.21950794711
	33159	33160	548.8	0.802724860447
	29114	29115	223.5	0.635275083067
	29536	40412	1556.5	1.42259874121
	4996	18776	501.3	0.296816761966
	29542	29543	61.6	4.8603897454
	53151	53150	45.6	0.409525059072
	25331	54741	345.5	2.23238581377
	28828	28918	2241.2	1.42622281851
	25031	25030	26.4	1.30903774202
	5832	5900	446.4	1.26281789609
	50429	50428	186.3	0.386220566849
	2179	26059	20.9	1.86395672135
	687	54966	611.8	0.611870944673
	7147	19947	756.9	0.597782221549
	25554	25555	69.1	1.15404340696
	33555	33554	168.6	0.0868140679189
	7972	7973	1177.4	3.03695597837
	7098	7094	576.6	0.302901834956
	40572	5872	672.9	1.0713860812
	35388	35260	556.3	1.32600311129
	6603	55050	1244.0	0.221749545732
	1143	40687	369.0	0.988439519109
	29278	29277	23.8	0.417472243612
	53398	54494	133.2	0.0489143119851
	33227	33228	300.6	0.0272055476567
	9297	9295	761.0	0.450852928204
	34786	50813	12.2	0.0272292701554
	25913	25908	101.8	1.31624720304
	40152	34536	371.0	1.49873166748
	40689	1050	463.5	0.602478749244
	53702	53703	137.9	0.779526028869
	9960	9999	266.6	0.669011231999
	32486	32461	145.1	1.53577391943
	51272	51725	388.7	0.3350649929
	40307	29954	583.4	1.82754548031
	19858	7535	647.1	1.5186395889
	5662	19480	451.4	2.95738000408
	30451	30450	443.9	0.32895547217
	54143	54167	85.6	0.169027142373
	52385	52054	197.5	0.367701079665
	1318	7274	62.8	0.0438562786768
	5496	40046	240.2	2.03485406346
	26442	26099	189.1	2.19068109009
	7431	7427	1006.1	1.72615915402
	29515	2876	270.8	1.47877660143
	5843	19770	1216.8	0.582999912059
	32567	54280	1834.9	4.3464025655
	52746	52745	0.0	0.10282
	30944	40212	93.1	0.295217119002
	40365	32881	2161.0	3.083977258
	27118	3866	354.0	0.282144608917
	30494	29930	402.9	1.22365378032
	7417	7406	790.2	5.46622177914
	32304	32306	200.5	0.585583304898
	2422	33057	1142.4	1.20376666179
	30300	30114	402.0	1.42286821109
	32793	2481	278.3	2.7173466184
	10298	33305	344.2	1.22351931014
	35839	35837	369.2	0.205145323374
	26483	26484	77.1	0.67858035073
	9766	32343	777.0	0.771825187497
	34474	34478	1602.0	1.5293131457
	50353	50352	0.0	1.55968
	35990	36008	60.9	0.154703251242
	50097	51246	1.1	0.218505048145
	36292	36291	92.1	3.95379261349
	30294	30295	438.5	1.15835021033
	5509	5482	611.1	1.2379681706
	33434	33356	519.7	1.02890015712
	51484	51483	32.0	0.469373256011
	33613	33513	127.6	0.0740027305615
	52706	52707	86.2	1.28642434302
	9403	9384	200.7	0.694697302649
	54063	54059	121.0	0.132719045724
	40136	31238	124.9	0.605142747166
	29895	32472	204.9	3.48631800234
	51288	51287	131.7	0.482289209002
	54148	54149	267.0	1.02189880928
	53206	53792	18.7	0.760917956791
	40521	7972	560.8	1.20656199104
	50810	50813	71.0	0.283566012421
	51239	51238	34.4	0.997062696078
	31914	31913	285.5	0.073067261369
	27688	27728	1661.3	1.79012510381
	33496	25202	297.5	0.653047003136
	19798	8736	1229.1	0.258760448372
	25453	2691	21.0	1.24307794832
	32576	32701	336.2	0.203895648722
	52909	52910	72.8	0.128279221197
	1906	54389	413.4	0.121973784492
	31185	7543	372.0	3.24717834737
	31693	8949	2019.7	0.845985923
	6298	6019	765.6	3.70991091151
	6907	6949	212.8	0.427052789894
	18733	18732	53.9	3.45726541654
	662	30126	207.0	0.949406994156
	54707	26149	89.5	3.70978945784
	32550	10624	365.4	2.94347250707
	30320	30322	329.2	0.380573651893
	32908	32909	420.1	0.137940734536
	33420	33417	341.3	0.341657238326
	32806	32805	191.9	3.50060855805
	5102	40143	264.6	2.73507845441
	30254	558	221.8	0.987974341466
	53284	53285	437.4	0.442474559624
	40014	34207	91.5	2.12588148035
	54497	18984	197.8	0.527323640725
	1304	7550	2083.9	0.588989097029
	40317	32785	319.1	0.594964920079
	51966	51967	0.0	0.21651
	30373	30374	760.2	0.339468856822
	54412	52210	74.8	0.27430514425
	30539	54556	370.7	0.373900751598
	35414	35459	767.3	0.483017130153
	31670	31689	899.8	1.28627362136
	29625	54311	231.3	7.03120782514
	32277	32278	530.2	1.26478294287
	10540	10544	408.2	1.99363343746
	27140	27159	181.5	1.40947520692
	32980	33030	800.4	0.222407947428
	50682	50483	253.8	1.45123315994
	55049	55052	2403.6	0.981051315943
	1551	7224	843.2	0.79540949151
	51353	51354	157.7	0.23815322128
	33406	33402	186.9	0.214729075725
	6678	6679	474.3	2.00874104027
	8846	8845	856.0	0.839230945849
	9743	31853	525.8	1.97758009986
	27666	27667	320.7	0.248702325919
	30912	30913	458.5	0.740655558567
	1942	9295	415.7	0.214504292249
